-107.44282467	38.4501904819	108.001986364	266.15074312
-107.464890448	38.449845496	109.994934439	269.104286023
-107.486009757	38.4481612451	111.987896442	265.440349599
-107.505707191	38.4491688319	114.011627744	272.928310183
-107.525746723	38.454697158	116.008198186	285.422637818
-107.545239021	38.4614128408	118.011184972	289.010369755
-107.558713646	38.4743860058	119.998912559	313.913780721
-107.572565981	38.485044594	122.002255378	307.576246343
-107.585003363	38.498398005	123.981009384	317.034157788
-107.603377463	38.5049265479	125.986029386	289.56074929
-107.617100582	38.5170173791	127.985300342	311.38184578
-107.632201569	38.5261292258	129.99620858	301.106533996
-107.641664999	38.5369115254	132.0039914	318.727158462
-107.661011085	38.5424867059	133.99935484	286.075992973
-107.670748859	38.554950219	135.986153561	321.999399512
-107.683311332	38.5665759845	137.982806235	312.782286565
-107.692053868	38.5797024412	139.980847163	326.335429823
-107.709176092	38.5897546105	141.981688817	300.416477398
-107.725931854	38.5813265435	144.004990247	243.297825859
-107.746898835	38.5807545341	145.992056355	268.437276345
-107.761935253	38.5915685261	148.011861073	305.7231865
-107.779800789	38.59926251	149.986401555	293.299644345
-107.794617336	38.6109489174	152.013152806	308.264267251
-107.80989527	38.6208807422	153.989116001	303.026945933
-107.827316629	38.6303207338	156.014452136	298.451629622
-107.84296714	38.6402135953	158.022339577	302.297434386
-107.851018494	38.6533988506	159.996387747	328.590377408
-107.844411053	38.667421934	161.996374851	25.2290247408
-107.839211877	38.683303429	163.990010699	18.1270603514
-107.831551577	38.6977112345	165.994810388	27.9985550419
-107.830402485	38.7134887121	167.991288003	4.1655632502
-107.840874171	38.7278677931	170.010326882	323.935707662
-107.831660138	38.7418544805	171.986800762	33.3757588139
-107.827227795	38.7579463222	174.012057051	15.3997065416
-107.824299839	38.7718999075	175.986047573	11.8507456709
-107.829441823	38.787645092	177.977633131	341.914255232
-107.84731954	38.7882118582	180.007945	271.815804489
-107.854437869	38.7772739423	182.004204418	213.055833039
-107.873636043	38.7722973042	183.996883344	255.467408142
-107.889778813	38.7804313684	186.012689325	296.742749211
-107.903321653	38.7771335242	187.978614075	256.314154754
-107.92133733	38.7830892315	190.017511341	288.293095916
-107.937616078	38.7806632343	192.011118053	261.523680804
-107.956997966	38.781353742	193.99323693	272.040381785
-107.974498414	38.7728212656	195.990553678	244.008100023
-107.995252657	38.7773616052	198.012067824	282.340006605
-108.014776807	38.7811635267	199.991240024	281.019259193
-108.033281845	38.7765135921	201.988936442	255.894785836
-108.045563941	38.7633492552	203.99378006	223.014321262
-108.063188681	38.7556456244	205.985583255	246.390251901
-108.083035163	38.7613998159	208.000095876	286.168728278
-108.102313473	38.759227756	209.998669017	263.571674987
-108.117511415	38.7503286397	211.990667686	239.649002041
-108.136374697	38.7479066507	213.996194963	262.683424516
-108.155321422	38.7437635512	216.006979452	257.665231887
-108.171640702	38.7327515662	217.992351831	235.98916271
-108.188573779	38.7387762173	219.994813089	289.585145068
-108.192042886	38.750688735	222.010393608	343.763633897
-108.212137863	38.7489884279	223.984622157	265.163521605
-108.225172788	38.7582442904	226.021091591	305.377866255
-108.244327792	38.7597671551	227.984450712	274.545578911
-108.262084389	38.7639912191	230.001014013	283.381207394
-108.279984411	38.7690537955	231.982641625	285.792237305
-108.288728747	38.7835762699	234.014683892	328.946828501
-108.306155551	38.7923884047	236.014185527	296.824152881
-108.316576059	38.8036073057	237.992765643	317.112987902
-108.318907393	38.8196228755	240.010403437	351.717813183
-108.330352844	38.8258931562	241.992258155	298.715709245
-108.344288307	38.8359048589	243.980466597	305.694730481
-108.363003845	38.8434420638	245.996541962	291.93585186
-108.372143029	38.8382518018	248.008062986	240.407191094
-108.365396225	38.853180336	249.99073475	24.3201209647
-108.379849351	38.8639925785	252.002182226	306.799803871
-108.392925527	38.8666741326	254.010742677	281.589070523
-108.403241905	38.8727671626	256.015395613	300.566828276
-108.418561019	38.882063593	258.010729137	301.251541239
-108.428837456	38.8944311341	260.002845504	320.276130728
-108.438039229	38.9091870609	262.009775463	328.052399301
-108.44441836	38.9247967764	264.015138937	337.771925901
-108.431624354	38.93691635	266.007837272	46.550668168
-108.447026044	38.9487688082	268.005802814	307.580286174
-108.454141445	38.9643046983	269.984638333	335.392332038
-108.447177923	38.9801157153	271.994644732	23.7697552868
-108.455657	38.9883870281	274.002765001	314.289365709
-108.47787889	38.9878613115	275.995393007	268.644772122
-108.492153856	38.9995385093	277.995381038	309.283828927
-108.499033306	39.0071135141	280.015251748	317.754973278
-108.511331455	39.0115750409	282.012726247	289.939776651
-108.528156128	39.0207105723	283.998267529	298.501260594
-108.526263606	39.0291711215	285.981309349	12.608804994
-108.537759563	39.0354225874	288.014540946	298.537210996
-108.554756791	39.0325613738	289.992380586	260.444746475
-108.565781973	39.0468428067	291.998370232	322.332071075
-108.561471478	39.0606822988	293.977895123	17.2998989362
-108.574966918	39.0741429928	296.015293624	314.926146752
-108.592374016	39.0843539175	298.010792202	300.395692526
-108.610203599	39.0905274032	300.019610792	289.098390297
-108.628302934	39.1003786887	301.992170789	298.55900684
-108.646651778	39.1073504362	303.989291364	290.804572047
-108.66117227	39.1201295456	306.0042682	311.350170886
-108.680651546	39.1249852971	308.013967349	283.997293102
-108.699792862	39.1321546547	309.979059641	290.533378955
-108.718718887	39.1401992357	311.988037884	293.028108399
-108.735259542	39.1516238152	313.995039588	304.632718228
-108.748508685	39.1633848593	316.01005638	311.594932126
-108.766518482	39.1703767229	317.995607736	291.217485109
-108.785968813	39.174935919	319.977764423	283.192076055
-108.803412745	39.1765613166	322.009682599	275.323358151
-108.82281865	39.1702792751	323.982148796	252.062297316
-108.843489936	39.1732773265	326.015967921	278.252328026
-108.860847192	39.1786125517	328.017103628	287.086235985
-108.870538346	39.1932994969	330.019224292	326.581248644
-108.891037256	39.1931700849	331.993792361	269.638289894
-108.908054	39.1965377952	334.007118564	281.194505687
-108.907329047	39.213446623	335.993394609	2.45500899436
-108.924170803	39.2074153386	337.996624092	250.296795512
-108.924475579	39.1902644548	340.001045234	181.018054868
-108.94181026	39.1807549128	342.0106646	241.2514981
-108.946838131	39.1671056266	344.006441043	200.221853057
-108.96752776	39.1618069762	345.997794667	255.635191774
-108.98695018	39.1577785841	347.999496097	258.28245691
-109.000573096	39.1463650068	349.991881675	230.042987775
-109.016423348	39.1369986622	351.985711871	239.420005251
-109.029571362	39.1250602251	353.990366909	227.760455028
-109.050265842	39.1240260058	355.98372587	267.138988629
-109.069130084	39.1231811648	358.020794418	267.435704035
-109.077587193	39.1080209721	359.989587794	209.154950075
-109.089420891	39.0950718447	361.986862966	222.422961514
-109.101262775	39.0801226604	364.012207774	218.38424045
-109.115129975	39.0660991234	365.978213965	224.67884117
-109.123469876	39.0503759831	368.009805834	207.942467046
-109.115523775	39.0352358116	370.011025958	152.307911837
-109.134145934	39.0269841067	372.015234896	246.101286098
-109.13093806	39.0133401353	374.00920821	166.769317546
-109.137846684	39.0000501666	376.011568687	207.467101941
-109.156790077	38.9977532126	378.015763871	263.086432526
-109.163042108	38.9890974378	380.003798884	215.840428707
-109.174942853	38.9767006346	381.994149113	223.83041313
-109.190845467	38.9658736678	383.997584277	235.75181596
-109.207966083	38.9720392407	386.013077737	289.805249148
-109.227169627	38.9794073232	388.009747838	290.990982768
-109.235721465	38.9670759005	390.012430011	214.741296737
-109.222480637	38.9556473066	392.004390806	130.798556204
-109.218021287	38.9392839487	393.991896986	164.755910443
-109.235572436	38.9294153354	396.008883654	240.651938703
-109.233758325	38.9153381673	397.990547723	172.656819943
-109.2272363	38.9060461671	400.000171843	144.93510695
-109.246330488	38.8985788866	401.998009197	248.640719904
-109.255089693	38.8833684608	404.01724563	209.93628455
-109.266965547	38.8689642736	405.979657351	219.504637828
-109.272021166	38.8538640964	408.015130063	198.510817785
-109.276608346	38.8382430062	409.998829136	196.365034547
-109.275473904	38.8218095499	411.994059234	176.050996111
-109.295153653	38.8176944092	414.011780665	258.189324586
-109.304550069	38.8081189699	415.988349275	224.459358353
-109.321055244	38.8029139381	417.99737693	252.496936935
-109.332959311	38.8050545044	419.98721716	280.193876466
-109.324945456	38.7896486097	421.993059152	152.517402
-109.31521681	38.7749985209	424.003420833	146.413160544
-109.32430475	38.7617431668	425.997297026	214.434738765
-109.338631918	38.7507750879	427.986128895	232.564350879
-109.355757954	38.7409292466	429.98984551	240.105195064
-109.370286405	38.7290783935	432.004496235	230.795885014
-109.383303896	38.7171038694	433.990407515	227.389681145
-109.3966252	38.7068074253	436.002662235	232.298464309
-109.410567247	38.6958706623	438.003941362	231.887782
-109.429224629	38.6884151709	440.007190559	248.218346292
-109.449890656	38.6898734092	441.982621902	274.0362207
-109.471962385	38.6888905592	444.013887703	267.450313933
-109.488589295	38.6785064947	445.992537466	238.01383584
-109.495300026	38.6626391182	448.00226823	202.924780695
-109.489392575	38.6507231539	449.989374979	153.629654329
-109.470187928	38.6511114158	451.987999616	88.8418043759
-109.482345508	38.6386463667	454.018268188	224.284570055
-109.501862686	38.6319400741	456.009766716	251.036779183
-109.519146208	38.6231913105	457.988146024	243.151876761
-109.537255553	38.6149199794	460.011913921	245.45174346
-109.550640157	38.6131621136	461.988356044	262.517886988
-109.569989417	38.6096032455	464.007215213	259.578189157
-109.579789084	38.596529349	466.013788807	216.85375172
-109.572576098	38.5816194996	467.983314844	154.183545782
-109.575838102	38.5652687186	470.021326891	191.282461932
-109.588325522	38.5507545724	472.010113322	220.707452137
-109.600601288	38.5371187401	473.984655004	221.995375884
-109.619935309	38.5415473056	476.018590292	282.90136161
-109.625496185	38.5574946752	477.988231364	340.776246174
-109.626550241	38.5750835657	480.015309266	356.570515955
-109.639780574	38.5824707176	481.984211651	299.176792095
-109.648731519	38.566913466	484.010654841	209.914192478
-109.637258294	38.5530499881	485.998840707	140.389307074
-109.64470317	38.5373741496	488.003628333	205.404296591
-109.641832174	38.5199866617	489.991105143	170.624005172
-109.644405584	38.5059932351	491.997328725	190.420341127
-109.643971381	38.4897633459	494.014292937	178.467514706
-109.654206021	38.4752042875	495.992172009	215.10622259
-109.663764152	38.4610047803	498.005367082	213.945726315
-109.669330669	38.445249278	499.993864949	199.458631485
-109.688379738	38.4462694282	502.014308833	273.065478853
-109.701182548	38.4554093099	504.008349966	305.522909971
-109.720239181	38.4584233378	505.98520559	278.987545192
-109.737556048	38.4482050392	508.014885321	239.456089122
-109.744269553	38.4623063535	510.005782872	334.541313834
-109.75496417	38.4542543099	512.006299274	233.023682086
-109.741420332	38.4412034879	514.012534556	133.937963456
-109.725193799	38.4295940691	516.000937267	125.582165856
-109.738148244	38.4158637985	517.983304751	223.334664128
-109.736555581	38.3994761394	519.99185976	174.449043488
-109.735325533	38.3830479695	522.01367488	175.718007567
-109.727121211	38.3688284241	523.987529169	150.016129252
-109.742764444	38.3596511183	526.005888402	239.601429127
-109.757473041	38.3691419652	527.997639391	302.832473449
-109.774122593	38.369273336	529.995756135	270.452074398
-109.767306839	38.3546142466	532.000599452	155.063894495
-109.761164683	38.3395938879	534.009892985	157.759264303
-109.761685696	38.3226833641	535.99571285	181.76472391
-109.757512261	38.3082991293	537.995749549	163.820467415
-109.777086732	38.3063864707	539.994078278	264.419236964
-109.792500316	38.296083954	541.98884243	236.241034295
-109.791173705	38.2850932447	543.981854629	173.11752575
-109.789322199	38.2713052423	546.02073466	172.351854181
-109.800076117	38.2598113029	547.988815095	223.094896267
-109.814031952	38.249668882	550.012205442	233.992172591
-109.832716565	38.2489884814	551.992390821	267.914494414
-109.821626551	38.2371003332	553.996768614	136.989338544
-109.80312269	38.2446145033	555.988453916	67.8985877432
-109.797159675	38.2364314258	558.018885245	143.919147147
-109.81712074	38.2327526962	559.998734674	259.557829352
-109.833024915	38.2212447737	561.996423887	234.111301439
-109.847849085	38.2118560706	563.996487801	237.652385195
-109.865715412	38.2029776051	565.99429824	243.575450039
-109.876861232	38.1917157875	567.995671551	224.703399633
-109.895652361	38.1838699006	570.006297165	247.337930371
-109.910081093	38.1705171801	571.997486901	227.21803081
-109.920748682	38.1587330553	574.010659736	222.152995531
-109.924434657	38.1431714949	576.012976429	193.325724531
-109.944459757	38.1380327397	578.011345471	255.607560672
-109.955000285	38.1236875654	580.008271895	216.307651922
-109.971390638	38.1149583661	581.990321933	241.961059495
-109.98809609	38.1079048439	584.008364	247.109130674
-110.005497891	38.1141984267	585.995193419	289.883168759
-110.019119242	38.1006358828	588.009883867	225.123948146
-110.031187798	38.0866780763	590.015680364	220.848188457
-110.037114957	38.0714241149	591.989337362	201.234395506
-110.03994525	38.0553825977	594.011749751	190.006029725
-110.057337389	38.0462381158	596.009015898	242.265392954
-110.065415981	38.0307340484	598.008752727	207.52234143
-110.064732334	38.0136670793	599.986124823	177.706144677
-110.079724531	38.0016510151	602.00138171	231.288248191
-110.097790073	38.0095676935	604.002373507	293.663984924
-110.118601174	38.0125920502	606.004388116	278.268579438
-110.133492769	38.0020089995	608.017234976	234.599629364
-110.149405736	37.9910194111	609.989332755	235.370813918
-110.156686015	37.9753131628	611.993931894	204.869022818
-110.172949452	37.9642787652	613.99794276	235.843938637
-110.190663427	37.955073599	616.008446227	242.541103476
-110.196439675	37.9392527465	617.991397747	200.057312941
-110.191719479	37.9223671893	619.988014531	164.382173324
-110.195948039	37.9061545611	621.980734628	194.618156501
-110.214435481	37.8991405162	623.998316247	249.223500141
-110.235417841	37.9012645667	625.99335411	275.780377406
-110.256204189	37.9042656527	627.995392346	278.215465584
-110.268933946	37.8921990727	629.981097284	226.532008028
-110.271599265	37.8755930137	632.010326147	189.118364062
-110.28640236	37.8818619474	634.018474535	292.952076651
-110.292484574	37.8942983856	635.990164671	333.938408355
-110.312369748	37.8945369554	637.996477458	270.687365717
-110.331340357	37.8957375537	640.001258711	273.621264638
-110.349092259	37.8982223974	642.003998832	277.968272696
-110.371416573	37.8958770357	644.014386636	264.002584818
-110.393684943	37.8932481444	645.993363359	263.26711291
-110.395454035	37.8816025679	647.982663125	188.637822327
-110.406517096	37.87429028	650.013149032	236.536721697
-110.402180696	37.8633664516	651.979959782	158.34855295
-110.414793722	37.8527245032	653.995601748	229.844775973
-110.426880387	37.8412854096	656.009487123	226.57672882
-110.43115483	37.8293415085	657.993160524	199.691101267
-110.449102146	37.8234949944	660.002796942	251.956472697
-110.465283167	37.8161397984	662.006655818	245.555498052
-110.471732195	37.8022192786	663.991315488	204.857107406
-110.467992537	37.7943715035	665.99747034	154.521051037
-110.466605387	37.7816687487	667.987576574	173.76795317
-110.464101201	37.7782492335	669.992035626	143.783863815
-110.442532258	37.7805263311	672.008917007	83.9734376157
-110.425436731	37.7794097387	674.018434641	93.7369593496
-110.43905318	37.7683581414	676.014453781	230.935979694
-110.441778389	37.7560251127	678.015315769	192.460328743
-110.454944601	37.7464541299	680.003788274	233.985277761
-110.466734398	37.7336137158	681.998690824	222.557493259
-110.471105669	37.7222271403	684.013066512	201.001641015
-110.484207401	37.7123735243	685.99562394	233.053723662
-110.501544982	37.705444197	688.005674581	248.214845577
-110.490509291	37.6958941909	689.979811741	130.872078443
-110.487329692	37.6834050698	691.983627897	165.716534649
-110.490734753	37.6689866147	693.988774728	193.287514565
-110.504456385	37.6604852026	695.984905681	238.219186933
-110.521670344	37.6529941086	697.99370671	246.482502691
-110.532634651	37.6416727014	700.0026241	224.081986636
-110.548515131	37.6460623225	702.002300715	285.451658434
-110.559281423	37.6356196331	703.9970287	225.874140265
-110.560440945	37.6228965757	705.987189206	185.207293717
-110.580337159	37.617933667	708.002778384	255.993966672
-110.594479808	37.6116572645	709.986806331	246.068707613
-110.596238047	37.5982889826	711.983801681	187.492716985
-110.596373083	37.5859739711	713.993812082	180.628231879
-110.607755701	37.5731626779	716.020828812	221.62055005
-110.625874693	37.5666882279	718.005133012	250.336693353
-110.635985352	37.5548848522	719.99435323	220.583044299
-110.647824211	37.5425853555	721.982379006	223.906744381
-110.650035558	37.5260134974	723.998330394	187.600642155
-110.656808014	37.5103199929	725.989580965	203.342379304
-110.641905077	37.497819669	728.018564853	129.989338164
-110.658434558	37.4889553828	730.013759856	241.796617972
-110.679993217	37.4852001161	732.011777111	260.118884345
-110.702128251	37.4825150994	733.990715819	263.083716178
-110.719083889	37.472159144	736.020169382	238.58476401
-110.728556886	37.4572751002	737.997231881	212.474843811
-110.714151162	37.4472975059	740.020036942	124.706983946
-110.699005102	37.4354060446	741.99970294	128.136136283
-110.70048854	37.4189195401	743.989148595	185.141566915
-110.717485381	37.4088430076	746.005853206	239.338529455
-110.736806718	37.4104963304	748.013230736	274.890873888
-110.737100746	37.3935809222	749.998987531	180.995829771
-110.722263034	37.3813694106	751.996584133	129.454552198
-110.726512234	37.3659752854	754.002007607	195.430962593
-110.744127177	37.3572482265	755.986878116	243.644575859
-110.75818925	37.3435158558	757.990542244	225.679620162
-110.776151475	37.3347406118	760.007322181	243.962695729
-110.797247966	37.3307287259	761.986131233	259.232720871
-110.817464182	37.3351188404	763.989249667	282.252012943
-110.836004198	37.3457207177	766.009574937	299.762542809
-110.85492691	37.3545564403	768.015871163	295.029631647
-110.862555919	37.3416000276	770.011919254	210.490473825
-110.846394924	37.3301372766	772.019104836	125.34750531
-110.83256465	37.3175284096	774.007685457	132.354991751
-110.838211825	37.3019552433	776.015147553	199.93176609
-110.856322173	37.2940059841	777.993660873	246.301665206
-110.859603707	37.2775772816	779.991249013	191.295825681
-110.8673774	37.2617397588	782.022257201	206.143660913
-110.871066716	37.2455460616	784.001694628	192.834307255
-110.874210564	37.230277735	786.00969037	191.63496237
-110.883957419	37.2170564404	788.003561555	216.397967133
-110.884573067	37.2000959245	790.002612069	182.078860811
-110.898168595	37.1861113846	791.987071493	224.191906915
-110.914842616	37.1766091937	794.002288403	240.322050018
-110.92642755	37.1617240948	796.008788425	217.893290156
-110.938643254	37.1481901219	798.002122883	222.06926967
-110.950798501	37.1343756006	800.008203722	221.344196706
-110.972296774	37.1308476165	801.993362224	260.680516725
-110.990650584	37.1225545836	804.016492961	245.684521339
-111.012199871	37.11929877	805.988894503	261.408343251
-111.034513776	37.1162297271	808.012376827	262.168703413
-111.055067129	37.1116588014	809.984680326	257.461857976
-111.077433517	37.1088610825	811.995406979	262.870139915
-111.098830977	37.1084708288	813.98231662	268.955137142
-111.120314856	37.1049166254	816.01890814	260.606307091
-111.142265119	37.1018723407	818.010457194	262.104010456
-111.163660246	37.1014706645	819.997362676	268.924444449
-111.18397411	37.0957612388	822.020634666	254.301421901
-111.197083238	37.0815084619	823.985837541	222.606594377
-111.210485158	37.0669302232	825.995701283	222.592635845
-111.227390825	37.0570608589	827.999511265	239.724032047
-111.243880356	37.0469549016	829.984148471	238.497070587
-111.266220423	37.0441223576	831.994830959	262.773905995
-111.288558805	37.0412856983	834.005509939	262.762978613
-111.310540963	37.0384900479	835.984269913	262.752137406
-111.327896328	37.0291196745	837.994473534	241.634848427
-111.344193933	37.0181627001	840.017326307	236.086830583
-111.362709066	37.0109295512	841.989370684	248.661328257
-111.38378924	37.0090936704	843.988513294	265.022646228
-111.405214263	37.0089284943	845.988365437	269.558287246
-111.42453888	37.0161904158	847.99368232	290.595519835
-111.444455508	37.0104827201	849.984974094	254.00878706
-111.453256708	36.9950282343	851.992842993	209.661149861
-111.46506117	36.9800455621	854.012463362	218.233665648
-111.473912449	36.9648684417	855.988920846	210.250687314
-111.477398803	36.9483760462	857.999795793	191.936123237
-111.47398529	36.9319129824	860.013604933	168.286063498
-111.491353632	36.9227979049	862.011010514	242.309067212
-111.496005072	36.9084456435	864.005946891	197.95704728
-111.515528092	36.9044915541	865.997148205	258.55049277
-111.516868525	36.8917116754	868.001625843	185.9876441
-111.514364249	36.8831534549	869.999805012	163.689656568
-111.534982301	36.8844976188	871.994528921	273.730036489
-111.553789774	36.8806288854	873.987494163	258.376283742
-111.552178413	36.867657143	875.985824156	172.918942486
-111.538257273	36.8548477834	878.006014592	132.618314969
-111.555178492	36.8489298202	880.014622962	250.723418925
-111.568282754	36.8595511512	881.991150656	309.025628688
-111.58038815	36.8705877574	884.013919953	312.355731754
-111.597259459	36.8609452068	886.00487453	240.250504083
-111.609243624	36.8487835659	888.014419786	224.578873575
-111.618578761	36.8343860647	890.003211796	212.958807145
-111.625852136	36.8188231346	892.008178757	205.049155227
-111.636061912	36.8051689396	893.985223176	216.786903415
-111.639858602	36.7886247593	896.009386236	192.924897045
-111.651710465	36.7741806574	898.003492889	219.370009973
-111.661792712	36.7599660888	899.987369003	215.347685004
-111.679568672	36.7513351751	901.991122825	244.101639846
-111.686938435	36.7363259433	904.007940727	206.15174631
-111.700886595	36.7250392613	905.995376519	231.020635423
-111.703959557	36.7085850314	907.993074314	190.578590015
-111.718369875	36.697807818	910.005586599	233.207857238
-111.73218901	36.6859594313	911.999846642	229.390546871
-111.734078712	36.6690853376	914.020656479	186.389836385
-111.748418556	36.6580254004	916.008576574	232.357961117
-111.753533755	36.6427320361	918.00877628	198.493634872
-111.753185825	36.6272980137	919.998327688	178.708596879
-111.757652091	36.6123760409	922.010210637	196.662862956
-111.767634187	36.5978726616	924.006848394	214.538081812
-111.782483747	36.5858785579	925.984831142	231.071923276
-111.800615885	36.5774615699	928.007683132	245.099142698
-111.811993166	36.5627680109	930.019961206	217.750760739
-111.819200661	36.5471915626	932.006315371	204.830805723
-111.831040619	36.534727339	933.991257936	223.528651489
-111.84088066	36.5196595173	935.99473471	213.146545095
-111.850190072	36.5055209235	937.985941898	213.362495389
-111.833006432	36.4977664353	939.997018456	114.288303249
-111.838386508	36.4821426988	942.002047119	199.001285499
-111.830052782	36.4666186209	944.013061603	151.771947716
-111.837835581	36.453829551	946.000044269	211.322637684
-111.848075679	36.4407129792	947.988945931	217.979132335
-111.863880917	36.4317293092	950.007881836	240.38617477
-111.864037427	36.4153637347	951.98463391	180.547923881
-111.87491133	36.4018721878	954.012776289	218.868083684
-111.855297545	36.4013289466	956.000160424	91.5865103402
-111.841709299	36.3951071245	958.019927682	114.602221708
-111.86055237	36.3885861108	959.985353957	250.910819504
-111.880681255	36.383037367	961.995489007	254.588557547
-111.878553359	36.3678356808	963.999096264	172.031646701
-111.864786567	36.35561873	966.011837067	131.586547326
-111.85324579	36.3419573571	968.000609237	139.80973488
-111.854515826	36.3257297521	970.01243893	184.475070291
-111.849121634	36.3121100342	972.008594124	158.393584315
-111.847002041	36.2969071908	973.985506333	172.062938451
-111.834129266	36.2837092924	975.996781428	135.714489908
-111.822254279	36.2700910584	977.999040176	138.911841996
-111.818153988	36.2540046598	979.982005834	165.70026952
-111.813879743	36.2370810713	982.005803684	165.825716025
-111.804001269	36.2226230408	983.990045133	145.657090926
-111.794068084	36.207885093	986.005710782	146.020542677
-111.802238643	36.1936084502	987.992243344	209.782615903
-111.806377376	36.1772862821	989.998511623	194.228333883
-111.806428778	36.1603604519	992.011541105	180.174000836
-111.808347438	36.1437594456	994.001226842	186.592704899
-111.81551601	36.1281795981	996.00642455	204.708021436
-111.820990549	36.1131113442	997.996712918	199.966897329
-111.834454816	36.1018521255	999.97892922	230.096633991
-111.851533722	36.0941231888	1001.98340105	245.651210586
-111.869953868	36.0893668397	1004.00465676	255.52164841
-111.86888969	36.0774631745	1006.00920501	174.891384683
-111.886250619	36.0694034241	1008.01839966	245.097079934
-111.897185923	36.0547444502	1009.99889909	216.722209053
-111.915596873	36.0517015687	1012.00996062	260.615241279
-111.935467055	36.050467519	1013.99032419	266.446175346
-111.955580487	36.0537870935	1016.01177721	279.371765039
-111.975868189	36.0562194381	1018.00040066	276.83670506
-111.994192808	36.0646508011	1019.99864585	294.707690033
-112.012408514	36.074242097	1021.99854562	297.768594598
-112.026266563	36.0870019311	1024.01889399	312.637399977
-112.045297462	36.0936102818	1025.99804926	289.149211232
-112.063698129	36.1023096826	1028.00932088	295.303678469
-112.083309714	36.1065389716	1030.0059946	282.169613731
-112.101792603	36.1054669571	1032.01328352	266.680542214
-112.12172551	36.1027603435	1034.01210567	262.267317448
-112.139207274	36.1121483021	1036.00896142	298.236437824
-112.158253375	36.1069737306	1037.98768018	254.80039112
-112.178594119	36.1044888557	1039.97989388	263.035118189
-112.199881889	36.1047407716	1042.00520809	270.677996998
-112.217373736	36.1141173098	1044.00208354	298.193619291
-112.226037549	36.1292909554	1045.99538086	330.274597371
-112.238542208	36.1422170194	1048.01715105	315.949344554
-112.255347771	36.1516835011	1049.98709135	299.392323206
-112.275998219	36.1505759724	1051.99280776	266.93004324
-112.294318444	36.1586821177	1053.97816448	293.867940454
-112.300263749	36.1745128086	1056.0019092	339.41604982
-112.304292647	36.1914675259	1058.01232381	346.632895661
-112.315541441	36.2051346917	1060.0144652	320.543828749
-112.324874984	36.2199254741	1062.00327694	327.746524807
-112.331302525	36.2362633705	1063.9964502	338.524678295
-112.345857634	36.2451692075	1066.0123905	301.461220132
-112.365110878	36.2491214503	1068.01222319	281.600340918
-112.385631812	36.2505997623	1070.0196623	274.12042503
-112.403159419	36.2433020855	1071.99763874	247.395435938
